"File","Line","Literal","Category"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\GameSettingsPanel.tsx","44","<p className=""text-sm text-gray-600 dark:text-gray-400 mt-3 italic"">
              ""{selectedBot.personality}""
            </p>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\GameSettingsPanel.tsx","45","<p className=""text-sm text-gray-600 dark:text-gray-400 mt-3 italic"">
              ""{selectedBot.personality}""
            </p>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\GameSettingsPanel.tsx","56","[""white"", ""black"", ""random""]","ignore_candidate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\GameSettingsPanel.tsx","66","color === ""random"" ? "" Random"" : color","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\GameSettingsPanel.tsx","104","selectedBot ? `Play vs ${selectedBot.name}` : ""Select a Bot""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","326","selectedBot?.title || ""AI opponent""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","330","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","352","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","356","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","370","user?.fullName?.substring(0, 2).toUpperCase() || ""Y""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","372","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","418","<p className=""text-xs text-gray-700 dark:text-gray-300 italic line-clamp-2"">
                      ""{selectedBot.personality}""
                    </p>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","419","<p className=""text-xs text-gray-700 dark:text-gray-300 italic line-clamp-2"">
                      ""{selectedBot.personality}""
                    </p>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","481","isExpanded ? ""Hide"" : ""Show""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\PlayWithBot.tsx","481","isExpanded ? ""Hide"" : ""Show""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","388","opponentLabel.substring(0, 2).toUpperCase() || ""F""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","390","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","415","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","419","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","423","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","427","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","434","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","438","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","452","user?.fullName?.substring(0, 2).toUpperCase() || ""Y""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","454","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","541","<span className=""ml-1 text-[11px] font-normal text-gray-500 dark:text-gray-400"">
                                  ({friend.rating})
                                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","542","<span className=""ml-1 text-[11px] font-normal text-gray-500 dark:text-gray-400"">
                                  ({friend.rating})
                                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","580","<span className=""ml-1 text-[12px] font-normal text-gray-500 dark:text-gray-400"">
                          ({selectedFriend.rating})
                        </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithFriend\FriendGameSetup.tsx","581","<span className=""ml-1 text-[12px] font-normal text-gray-500 dark:text-gray-400"">
                          ({selectedFriend.rating})
                        </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleActions.tsx","53","showHint ? ""Hint Used"" : ""Hint""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleActions.tsx","53","showHint ? ""Hint Used"" : ""Hint""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleProgressBar.tsx","25","<span className=""font-bold text-sm"">5</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleStatusArea.tsx","74","<span className=""font-mono font-bold"">
            {solutionMoves[0]?.slice(0, 2)}...
          </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleTrainer.tsx","248","backgroundColor: ""#7f9f59""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleTrainer.tsx","251","backgroundColor: ""#e7e3c7""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleTrainer.tsx","289","<span
                            className={`text-base font-medium ${ratingDeltaClass(
                              ratingDelta,
                            )}`}
                          >
                            ({ratingDelta > 0 ? ""+"" : """"}
                            {ratingDelta})
                          </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleTrainer.tsx","290","ratingDelta > 0 ? ""+"" : """"","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzleTrainer\PuzzleTrainer.tsx","291","<span
                            className={`text-base font-medium ${ratingDeltaClass(
                              ratingDelta,
                            )}`}
                          >
                            ({ratingDelta > 0 ? ""+"" : """"}
                            {ratingDelta})
                          </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\PuzzleHistory.tsx","130","backgroundColor: ""#8ea8bb""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\PuzzleHistory.tsx","131","backgroundColor: ""#dde7ee""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\PuzzleHistory.tsx","332","<div className=""text-[11px] text-slate-400"">
                    {new Date(item.date).toLocaleDateString(locale)} -{"" ""}
                    {formatTime(Math.floor(item.timeSpent / 1000))}
                  </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\PuzzleHistory.tsx","372","<span
                      key={`dots-${index}`}
                      className=""w-9 h-9 inline-flex items-center justify-center text-slate-500 text-sm select-none""
                    >
                      ...
                    </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","163","backgroundColor: ""#8ea8bb""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","164","backgroundColor: ""#dde7ee""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","400","[""Easy"", ""Medium"", ""Hard""]","ignore_candidate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","400","[""Easy"", ""Medium"", ""Hard""]","ignore_candidate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","400","[""Easy"", ""Medium"", ""Hard""]","ignore_candidate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","520","fill=""currentColor""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","610","fill=""currentColor""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","615","mergedMotifs(puzzle).join("" â€¢ "")","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\Puzzles.tsx","674","<span className=""text-sm text-slate-300"">
              {safePage} / {totalPages}
            </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\puzzles\PuzzlesGrid.tsx","183","<span
                key={`dots-${i}`}
                className=""w-9 h-9 flex items-center justify-center text-gray-400 dark:text-gray-600 text-sm select-none""
              >
                â€¦
              </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatch.tsx","1113","queueStatus || ""Waiting for your tournament opponent...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1063","opponentNameForInfo.substring(0, 1).toUpperCase() || ""O""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1065","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1152","playerNameForInfo.substring(0, 2).toUpperCase() || ""U""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1155","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1236","<span className=""text-[1.45rem] font-semibold leading-none"">1/2</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1363","moveCellClassName=""rounded px-2 py-1 transition-colors""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1364","activeMoveClassName=""bg-[#00e5a0]/20 text-[#00e5a0] font-semibold""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1365","inactiveMoveClassName=""text-gray-800 dark:text-gray-200""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1418","<div
                            className={`w-8 text-right text-xs font-semibold ${
                              Number(row.rank) === 1
                                ? ""text-amber-400""
                                : Number(row.rank) === 2
                                  ? ""text-slate-300""
                                  : Number(row.rank) === 3
                                    ? ""text-orange-400""
                                    : ""text-gray-500 dark:text-gray-400""
                            }`}
                          >
                            #{row.rank}
                          </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1436","<div className=""text-[11px] text-gray-500 dark:text-gray-400"">
                              ELO {row.elo}
                            </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1533","moveCellClassName=""rounded px-2 py-1 transition-colors""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1534","activeMoveClassName=""bg-[#00e5a0]/20 text-[#00e5a0] font-semibold""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1535","inactiveMoveClassName=""text-gray-800 dark:text-gray-200""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1682","<span>
                  {t(""Winner"")}: {winnerLabel}
                </span>","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1687","<span>
                  {t(""tournamentsPage.actions.result"", ""Result"")}: {viewerOutcomeLabel}
                </span>","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1692","<span className={ratingDeltaTextClass(viewerTournamentRatingDelta)}>
                  {t(""quickMatch.result.rating"", ""Rating"")}: {viewerTournamentRatingLabel}
                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1765","<span className=""text-sm font-semibold text-white/55"">
                        / {Number(row.games || row.gamesPlayed || 0)}
                      </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1796","<div className=""text-xs text-white/55"">({viewerStanding.elo})</div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1796","<div className=""text-xs text-white/55"">({viewerStanding.elo})</div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchGameView.tsx","1801","<div className=""text-sm font-semibold text-white/60"">
                  / {Number(viewerStanding.games || viewerStanding.gamesPlayed || 0)}
                </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","350","avatarLetter=""?""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","351","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","376","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","380","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","384","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","388","boxShadow:
                          ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","395","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","399","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","413","user?.fullName?.substring(0, 2).toUpperCase() || ""Y""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\quickMatch\QuickMatchSetup.tsx","415","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","679","tournament.name || ""Tournament""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","711","<span className=""text-sm font-semibold text-white/55"">/ {getStandingGames(row)}</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","741","<div className=""text-xs text-white/55"">({viewerRow.elo})</div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","741","<div className=""text-xs text-white/55"">({viewerRow.elo})</div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","744","<div className=""text-sm font-semibold text-white/60"">/ {getStandingGames(viewerRow)}</div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","782","<span className=""inline-flex h-9 w-9 items-center justify-center rounded-lg border border-violet-400/25 bg-violet-500/10 text-[11px] font-bold text-violet-200"">
        960
      </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","1617","<span className=""shrink-0 font-mono text-[10px] font-black leading-none"">960</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","1820","<span className=""font-mono uppercase tracking-[0.22em]"">
          {formatScheduleDayLabel(scheduleDay)} - {formatScheduleDayLabel(scheduleRangeEnd)}
        </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","1943","<span className=""shrink-0 font-mono text-[10px] text-slate-300"">...</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\tournaments\Tournaments.tsx","1957","<span className=""shrink-0 font-mono text-[10px] text-slate-300"">...</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\FeaturedMatch.tsx","63","<span className=""px-2 py-1 bg-red-500 text-white text-xs font-bold rounded animate-pulse"">
                  LIVE
                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\FeaturedMatch.tsx","113","<div className=""text-4xl font-black text-gray-400 dark:text-gray-600"">
                  VS
                </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\FeaturedMatch.tsx","226","<div className=""text-sm font-bold text-red-500 tracking-widest mb-2 animate-pulse"">
                LIVE
              </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\FeaturedMatch.tsx","229","<div className=""text-4xl font-black text-gray-400 dark:text-gray-600"">
                VS
              </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\FeaturedMatch.tsx","234","(fallbackGame.category || fallbackGame.type) +
                  "" â€¢ ""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","41","<span>
            {label} - {game.time}
          </span>","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","207","[""Top Rated"", ""Blitz"", ""Rapid"", ""Classical""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","207","[""Top Rated"", ""Blitz"", ""Rapid"", ""Classical""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","207","[""Top Rated"", ""Blitz"", ""Rapid"", ""Classical""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","207","[""Top Rated"", ""Blitz"", ""Rapid"", ""Classical""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","220","layoutId=""activeTab""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","241","<div className=""text-sm text-gray-500 dark:text-gray-400 mb-4"">
          {rangeStart}-{rangeEnd} {t(""of"")} {filteredGames.length} {t(""games"")}
        </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\LiveGamesGrid.tsx","280","<span
                key={`dots-${i}`}
                className=""w-9 h-9 flex items-center justify-center text-gray-400 dark:text-gray-600 text-sm select-none""
              >
                ...
              </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\WatchFeaturedCarousel.tsx","268","slideStyle.backgroundSize = ""cover""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\WatchFeaturedCarousel.tsx","269","slideStyle.backgroundPosition = ""center""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\WatchSpectatorGame.tsx","517","historyPersistenceStatus=""idle""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\watch\WatchSpectatorGame.tsx","544","sidebarTitleOverride=""Spectating""","must_translate"
